안전비상벨관리번호,설치목적,설치장소유형,설치위치,소재지도로명주소,소재지지번주소,위도,경도,연계방식,경찰연계유무,경비업체연계유무,관리사무소연계유무,부가기능,안전비상벨설치년도,최종점검일자,최종점검결과구분,관리기관명,관리기관전화번호,데이터기준일자
도척-A-004,01,99,도척면 궁평리 917도,경기도 광주시 도척면 궁평리 917,경기도 광주시 도척면 궁평리 917,37.34260854,127.3200746,02,Y,N,N,,2013,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
도척-A-005,01,99,도척면 궁평리 894-130천,경기도 광주시 도척면 궁평리 894-130,경기도 광주시 도척면 궁평리 894-130,37.33585991,127.3272242,02,Y,N,N,,2013,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
오포-A-139,01,99,오포읍 신현리 79-9 창,경기도 광주시 오포읍 신현리 79-9,경기도 광주시 오포읍 신현리 79-9,37.37305256,127.1751563,02,Y,N,N,,2018,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
오포-A-142,01,99,오포읍 매산리 628-9 천,경기도 광주시 오포읍 매산리 628-9,경기도 광주시 오포읍 매산리 628-9,37.36877738,127.2384735,02,Y,N,N,,2018,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
초월-A-065,01,99,아치교삼거리,경기도 광주시 초월읍 지월리 597-3답,경기도 광주시 초월읍 지월리 597-3답,37.41345072,127.2904306,02,N,N,Y,,2017,2021-08-24,Y,광주시청,031-760-0082,2022-04-07
초월-A-066,01,99,동백가든,경기도 광주시 초월읍 지월리 555-13도,경기도 광주시 초월읍 지월리 555-13도,37.42261508,127.2882612,02,N,N,Y,,2017,2021-08-24,Y,광주시청,031-760-0082,2022-04-07
초월-A-068,01,99,초월고앞,경기도 광주시 초월읍 대쌍령리 243-2전,경기도 광주시 초월읍 대쌍령리 243-2전,37.38815165,127.2910687,02,N,N,Y,,2017,2021-08-24,Y,광주시청,031-760-0082,2022-04-07
초월-A-069,01,99,gs.초월역점,경기도 광주시 초월읍 쌍동리 255-2전,경기도 광주시 초월읍 쌍동리 255-2전,37.37733299,127.2978656,02,N,N,Y,,2014,2021-08-24,Y,광주시청,031-760-0082,2022-04-07
초월-A-071,01,99,만나교회,경기도 광주시 초월읍 도평리 220-1전,경기도 광주시 초월읍 도평리 220-1전,37.39569039,127.2906519,02,N,N,Y,,2018,2021-08-24,Y,광주시청,031-760-0082,2022-04-07
초월-A-072,01,99,국제통상,경기도 광주시 초월읍 쌍동리 373,경기도 광주시 초월읍 쌍동리 373,37.36660441,127.3061702,02,N,N,Y,,2018,2021-08-24,Y,광주시청,031-760-0082,2022-04-07
초월-A-074,01,99,SRC병원,경기도 광주시 초월읍 지월리 729-102,경기도 광주시 초월읍 지월리 729-102,37.41842024,127.2882866,02,N,N,Y,,2018,2021-08-24,Y,광주시청,031-760-0082,2022-04-07
초월-A-075,01,99,위더스병원부근,경기도 광주시 초월읍 쌍동리 30,경기도 광주시 초월읍 쌍동리 30,37.36818003,127.3091131,02,N,N,Y,,2018,2021-08-24,Y,광주시청,031-760-0082,2022-04-07
초월-A-076,01,99,쌍동6교,경기도 광주시 초월읍 쌍동리 364,경기도 광주시 초월읍 쌍동리 364,37.3683002,127.2956963,02,N,N,Y,,2018,2021-08-24,Y,광주시청,031-760-0082,2022-04-07
초월-A-078,01,99,쌍용교,경기도 광주시 초월읍 용수리 503-14천,경기도 광주시 초월읍 용수리 503-14천,37.37153333,127.3043179,02,N,N,Y,,2018,2021-08-24,Y,광주시청,031-760-0082,2022-04-07
송정-A-056,01,99,송정동 528-25 대,경기도 광주시 송정동 528-25,경기도 광주시 송정동 528-25,37.42789124,127.2570952,02,Y,N,N,,2017,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
송정-A-058,01,99,회덕동 426도,경기도 광주시 회덕동 426,경기도 광주시 회덕동 426,37.4297162,127.2463957,02,Y,N,N,,2017,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
초월-A-059,01,99,초월읍 서하리 556도,경기도 광주시 초월읍 서하리 556,경기도 광주시 초월읍 서하리 556,37.43969958,127.2973237,02,Y,N,N,,2017,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
초월-A-060,01,99,초월읍 도평리 184-3 천,경기도 광주시 초월읍 도평리 184-3,경기도 광주시 초월읍 도평리 184-3,37.39665852,127.2989648,02,Y,N,N,,2017,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
곤지암-A-046,01,99,곤지암읍 곤지암리 546-1천,경기도 광주시 곤지암읍 곤지암리 546-1,경기도 광주시 곤지암읍 곤지암리 546-1,37.344154,127.350831,02,Y,N,N,,2017,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
곤지암-A-047,01,99,곤지암읍 곤지암리 555 천,경기도 광주시 곤지암읍 곤지암리 555,경기도 광주시 곤지암읍 곤지암리 555,37.35151461,127.3418586,02,Y,N,N,,2017,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
곤지암-A-049,01,99,곤지암읍 곤지암리 509-9도,경기도 광주시 곤지암읍 곤지암리 509-9,경기도 광주시 곤지암읍 곤지암리 509-9,37.33930275,127.3376084,02,Y,N,N,,2017,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
곤지암-A-050,01,99,곤지암읍 장심리 371도,경기도 광주시 곤지암읍 장심리 371,경기도 광주시 곤지암읍 장심리 371,37.38499607,127.3902884,02,Y,N,N,,2017,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
곤지암-A-052,01,99,곤지암읍 신대리 71-3 임,경기도 광주시 곤지암읍 신대리 71-3,경기도 광주시 곤지암읍 신대리 71-3,37.35283306,127.3368364,02,Y,N,N,,2017,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
곤지암-A-053,01,99,곤지암읍 삼리 615도,경기도 광주시 곤지암읍 삼리 615,경기도 광주시 곤지암읍 삼리 615,37.35195999,127.333664,02,Y,N,N,,2017,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
곤지암-A-055,01,99,곤지암읍 신촌리 133도,경기도 광주시 곤지암읍 경충대로 49-2,경기도 광주시 곤지암읍 신촌리 133,37.32833719,127.3938409,02,Y,N,N,,2017,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
곤지암-A-056,01,99,곤지암읍 삼합리 216답,경기도 광주시 곤지암읍 삼합리 216,경기도 광주시 곤지암읍 삼합리 216,37.375821,127.4356958,02,Y,N,N,,2017,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
도척-A-024,01,99,도척면 진우리 930구,경기도 광주시 도척면 진우리 930,경기도 광주시 도척면 진우리 930,37.31785082,127.3484111,02,Y,N,N,,2017,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
도척-A-026,01,99,도척면 도웅리 84-8답,경기도 광주시 도척면 도웅리 84-8,경기도 광주시 도척면 도웅리 84-8,37.33041666,127.310055,02,Y,N,N,,2017,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
퇴촌-A-028,01,99,퇴촌면 오리 37-2 도,경기도 광주시 퇴촌면 오리 37-2,경기도 광주시 퇴촌면 오리 37-2,37.47716099,127.3049593,02,Y,N,N,,2017,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
오포-A-019,01,99,스타파크앞,경기도 광주시 오포읍 능평리 241-20 도,경기도 광주시 오포읍 능평리 241-20 도,37.3520853,127.1666669,02,N,N,Y,,2020,2021-08-24,Y,광주시청,031-760-0082,2022-04-07
오포-A-020,01,99,삼호그린,경기도 광주시 오포읍 양벌리 1030,경기도 광주시 오포읍 양벌리 1030,37.377875,127.2474764,02,N,N,Y,,2013,2021-08-24,Y,광주시청,031-760-0082,2022-04-07
광남-A-061,01,99,삼동 465-2 도,경기도 광주시 삼동 465-2,경기도 광주시 삼동 465-2,37.41781511,127.2036446,02,Y,N,N,,2017,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
광남-A-062,01,99,태전동 261-86 도,경기도 광주시 태전동 261-86,경기도 광주시 태전동 261-86,37.39011745,127.2302746,02,Y,N,N,,2017,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
광남-A-063,01,99,태전동 366대,경기도 광주시 고불로 126,경기도 광주시 태전동 366,37.39355856,127.2244133,02,Y,N,N,,2017,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
광남-A-064,01,99,태전동 253-7목,경기도 광주시 태전동 253-7,경기도 광주시 태전동 253-7,37.38872823,127.2303786,02,Y,N,N,,2017,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
광남-A-065,01,99,장지동 585-8전,경기도 광주시 장지동 585-8,경기도 광주시 장지동 585-8,37.40576591,127.2303421,02,Y,N,N,,2017,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
광남-A-067,01,99,장지동 57-7 대,경기도 광주시 장지동 57-7,경기도 광주시 장지동 57-7,37.39559844,127.2454494,02,Y,N,N,,2017,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
광남-A-068,01,99,장지동 318-1도,경기도 광주시 장지동 318-1,경기도 광주시 장지동 318-1,37.38992614,127.232891,02,Y,N,N,,2017,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
광남-A-069,01,99,장지동 692-105전,경기도 광주시 장지동 692-105,경기도 광주시 장지동 692-105,37.39279622,127.2354804,02,Y,N,N,,2017,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
오포-A-122,01,99,오포읍 신현리 422-22 대,경기도 광주시 오포읍 신현리 422-22,경기도 광주시 오포읍 신현리 422-22,37.37149065,127.1655549,02,Y,N,N,,2017,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
오포-A-123,01,99,오포읍 능평리 산66임,경기도 광주시 오포읍 능평리 산66,경기도 광주시 오포읍 능평리 산66,37.35841502,127.1676945,02,Y,N,N,,2017,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
경안-A-044,01,99,역동 40-12도,경기도 광주시 역동 40-12,경기도 광주시 역동 40-12,37.40482255,127.2574082,02,Y,N,N,,2015,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
경안-A-045,01,99,경안동 25-3 대,경기도 광주시 광주대로 30,경기도 광주시 경안동 25-3,37.40963785,127.2612843,02,Y,N,N,,2015,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
경안-A-046,01,99,쌍령동 353-92임,경기도 광주시 쌍령동 353-92,경기도 광주시 쌍령동 353-92,37.3969023,127.2765573,02,Y,N,N,,2015,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
송정-A-029,01,99,목현동 661-1 도,경기도 광주시 목현동 661-1,경기도 광주시 목현동 661-1,37.43188623,127.2059928,02,Y,N,N,,2015,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
송정-A-030,01,99,송정동 60-2전,경기도 광주시 광주대로105번길 14,경기도 광주시 송정동 60-2,37.41621391,127.2585292,02,Y,N,N,,2015,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
광남-A-034,01,99,태전동 684-3도,경기도 광주시 태전동 684-3,경기도 광주시 태전동 684-3,37.3912134,127.2305591,02,Y,N,N,,2015,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
광남-A-035,01,99,중대동 211-63답 근처,경기도 광주시 중대동 211-63,경기도 광주시 중대동 211-63,37.40694831,127.2145502,02,Y,N,N,,2015,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
도척-B-003,01,99,도척면 노곡리 223-2학,경기도 광주시 도척면 노곡리 223-2,경기도 광주시 도척면 노곡리 223-2,37.30382015,127.3317383,02,Y,N,N,,2015,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
기부체납-002,01,99,역동 산11-33,경기도 광주시 역동 산11-33,경기도 광주시 역동 산11-33,37.3989031,127.2482269,02,Y,N,N,,2018,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
송정-A-024,01,99,회덕동 426도,경기도 광주시 회덕동 426,경기도 광주시 회덕동 426,37.4297162,127.2463957,02,Y,N,N,,2014,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
송정-A-025,01,99,목현동 825도,경기도 광주시 목현동 825,경기도 광주시 목현동 825,37.43610386,127.2278881,02,Y,N,N,,2014,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
초월-A-028,01,99,초월읍 무갑리 785답,경기도 광주시 초월읍 무갑리 785,경기도 광주시 초월읍 무갑리 785,37.4223096,127.3061714,02,Y,N,N,,2014,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
초월-A-029,01,99,초월읍 쌍동리 253-14도,경기도 광주시 초월읍 쌍동리 253-14,경기도 광주시 초월읍 쌍동리 253-14,37.37729463,127.2959989,02,Y,N,N,,2014,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
오포-A-042,01,99,오포읍 능평리 862도,경기도 광주시 오포읍 능평리 862,경기도 광주시 오포읍 능평리 862,37.34715496,127.1728717,02,Y,N,N,,2014,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
송정-A-022,01,99,송정동 519-5도,경기도 광주시 송정동 519-5,경기도 광주시 송정동 519-5,37.42855111,127.2584228,02,Y,N,N,,2014,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
송정-A-023,01,99,송정동 6-6도,경기도 광주시 송정동 6-6,경기도 광주시 송정동 6-6,37.41646373,127.272465,02,Y,N,N,,2014,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
오포-A-043,01,99,오포읍 매산리 733-1전,경기도 광주시 오포읍 매산리 733-1,경기도 광주시 오포읍 매산리 733-1,37.35679093,127.2430149,02,Y,N,N,,2014,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
송정-A-026,01,99,회덕동 246-7 도,경기도 광주시 회덕동 246-7,경기도 광주시 회덕동 246-7,37.43045597,127.2393042,02,Y,N,N,,2014,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
광남-A-031,01,99,장지동 691-14 도,경기도 광주시 장지동 691-14,경기도 광주시 장지동 691-14,37.39115489,127.2323337,02,Y,N,N,,2014,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
오포-A-106,01,99,오포읍 추자리 75-2도,경기도 광주시 오포읍 추자리 75-2,경기도 광주시 오포읍 추자리 75-2,37.36792692,127.2254416,02,Y,N,N,,2017,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
오포-A-107,01,99,오포읍 추자리 203-5답,경기도 광주시 오포읍 추자리 203-5,경기도 광주시 오포읍 추자리 203-5,37.36429553,127.2304966,02,Y,N,N,,2017,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
오포-A-109,01,99,오포읍 추자리 1-2 도,경기도 광주시 오포읍 추자리 1-2,경기도 광주시 오포읍 추자리 1-2,37.36893612,127.2220102,02,Y,N,N,,2017,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
오포-A-110,01,99,오포읍 고산리 624-2 도,경기도 광주시 오포읍 고산리 624-2,경기도 광주시 오포읍 고산리 624-2,37.3688175,127.2316234,02,Y,N,N,,2017,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
오포-A-112,01,99,오포읍 고산리 634-5대,경기도 광주시 오포읍 고산리 634-5,경기도 광주시 오포읍 고산리 634-5,37.37126679,127.2274583,02,Y,N,N,,2017,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
초월-A-077,01,99,초월읍 산이리 24-1전,경기도 광주시 초월읍 산이리 24-1,경기도 광주시 초월읍 산이리 24-1,37.35960095,127.3142696,02,Y,N,N,,2018,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
남한산성-A-026,01,99,남한산성면 검복리 27-5도,경기도 광주시 남한산성면 검복리 27-5,경기도 광주시 남한산성면 검복리 27-5,37.47067722,127.1990388,02,Y,N,N,,2018,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
광남-A-087,01,99,태전동 620 천,경기도 광주시 태전동 620,경기도 광주시 태전동 620,37.39122517,127.2269977,02,Y,N,N,,2018,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
광남-A-088,01,99,장지동 21-5도,경기도 광주시 장지동 21-5,경기도 광주시 장지동 21-5,37.39681084,127.2417168,02,Y,N,N,,2018,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
퇴촌-A-031,01,99,퇴촌면 영동리 600천,경기도 광주시 퇴촌면 영동리 600,경기도 광주시 퇴촌면 영동리 600,37.47649009,127.383497,02,Y,N,N,,2017,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
퇴촌-A-032,01,99,퇴촌면 영동리 산14-1임,경기도 광주시 퇴촌면 영동리 산14-1,경기도 광주시 퇴촌면 영동리 산14-1,37.48109259,127.3761252,02,Y,N,N,,2017,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
남종-A-008,01,99,남종면 금사리 243-5 유,경기도 광주시 남종면 금사리 243-5,경기도 광주시 남종면 금사리 243-5,37.48825491,127.3064177,02,Y,N,N,,2017,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
남종-A-009,01,99,남종면 분원리 148-2 대,경기도 광주시 남종면 분원리 148-2,경기도 광주시 남종면 분원리 148-2,37.49457322,127.3025939,02,Y,N,N,,2017,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
남한산성-A-020,01,99,남한산성면 상번천리 산81-5임,경기도 광주시 남한산성면 상번천리 산81-5,경기도 광주시 남한산성면 상번천리 산81-5,37.44578809,127.2775774,02,Y,N,N,,2017,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
012-2377-0457,01,99,남종면 수청리 419-3,경기도 광주시 남종면 산수로 2701,경기도 광주시 남종면 수청리 419-3,37.51680033,127.3695963,02,Y,N,N,,2017,2018-06-28,Y,경기도 광주시청,031-760-2894,2022-04-07
송정-A-017,01,99,회덕동 256-2천,경기도 광주시 회덕동 256-2,경기도 광주시 회덕동 256-2,37.43074848,127.2414372,02,Y,N,N,,2013,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
광남-A-020,01,99,장지동 746-3 도,경기도 광주시 장지동 746-3,경기도 광주시 장지동 746-3,37.39296679,127.2313076,02,Y,N,N,,2013,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
광남-A-021,01,99,장지동 349대,경기도 광주시 장지동 349,경기도 광주시 장지동 349,37.39509022,127.2406521,02,Y,N,N,,2013,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
초월-A-041,01,99,초월읍 지월리 857-6 구,경기도 광주시 초월읍 지월리 857-6,경기도 광주시 초월읍 지월리 857-6,37.4248879,127.2840884,02,Y,N,N,,2016,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
초월-A-042,01,99,초월읍 지월리 687-1천,경기도 광주시 초월읍 지월리 687-1,경기도 광주시 초월읍 지월리 687-1,37.4034197,127.290792,02,Y,N,N,,2016,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
도척-B-005,01,99,도척면 유정리 211천,경기도 광주시 도척면 도척로 676,경기도 광주시 도척면 유정리 211,37.29474999,127.3277746,02,Y,N,N,,2016,2019-01-07,Y,경기도 광주시청,031-760-2243,2022-04-07
남한산성-A-007,01,99,마을입구,경기도 광주시 남한산성면 상번천리 824-10 도,경기도 광주시 남한산성면 상번천리 824-10 도,37.44775011,127.2650162,02,N,N,Y,,2014,2021-08-24,Y,광주시청,031-760-0082,2022-04-07
남한산성-A-008,01,99,직거래장터,경기도 광주시 남한산성면 오전리 산87-2,경기도 광주시 남한산성면 오전리 산87-2,37.45535797,127.2277391,02,N,N,Y,,2014,2021-08-24,Y,광주시청,031-760-0082,2022-04-07
남한산성-A-009,01,99,마을입구,경기도 광주시 남한산성면 하번천리 288-2천,경기도 광주시 남한산성면 하번천리 288-2천,37.4382352,127.2788812,02,N,N,Y,,2014,2021-08-24,Y,광주시청,031-760-0082,2022-04-07
